2025-04-25 11:33:13,325 INFO    MainThread:323196 [jupyter.py:save_ipynb():386] not saving jupyter notebook
2025-04-25 11:33:13,325 INFO    MainThread:323196 [wandb_init.py:_pause_backend():564] pausing backend
2025-04-25 11:33:22,960 INFO    MainThread:323196 [wandb_init.py:_resume_backend():569] resuming backend
2025-04-25 11:33:22,964 INFO    MainThread:323196 [jupyter.py:save_ipynb():386] not saving jupyter notebook
2025-04-25 11:33:22,964 INFO    MainThread:323196 [wandb_init.py:_pause_backend():564] pausing backend
2025-04-25 11:33:26,706 INFO    MainThread:323196 [wandb_init.py:_resume_backend():569] resuming backend
2025-04-25 11:33:26,706 INFO    MainThread:323196 [wandb_run.py:_finish():2112] finishing run lakej98-nyu-langone-health/acc_aware_model/fjtk6tdg
2025-04-25 11:33:26,710 ERROR   MainThread:323196 [jupyter.py:save_history():450] Run pip install nbformat to save notebook history
2025-04-25 11:33:26,710 INFO    MainThread:323196 [jupyter.py:save_ipynb():386] not saving jupyter notebook
2025-04-25 11:33:26,710 INFO    MainThread:323196 [wandb_init.py:_jupyter_teardown():581] cleaning up jupyter logic
2025-04-25 11:33:26,710 INFO    MainThread:323196 [wandb_run.py:_atexit_cleanup():2340] got exitcode: 0
2025-04-25 11:33:26,710 INFO    MainThread:323196 [wandb_run.py:_restore():2322] restore
2025-04-25 11:33:26,710 INFO    MainThread:323196 [wandb_run.py:_restore():2328] restore done
2025-04-25 11:33:27,235 INFO    MainThread:323196 [wandb_run.py:_footer_history_summary_info():3956] rendering history
2025-04-25 11:33:27,235 INFO    MainThread:323196 [wandb_run.py:_footer_history_summary_info():3988] rendering summary
2025-04-25 11:33:27,236 INFO    MainThread:323196 [wandb_run.py:_footer_sync_info():3917] logging synced files
